Observation id;Observation date;Description;Observation duration;Observation type;Source;Media duration (s);FPS;Subject;Behavior;Behavioral category;Modifier #1;Modifier #2;Behavior type;Time;Media file name;Image index;Image file path;Comment
A_02_03/06/22;2023-06-23 13:00:51;26-05-2022 - 12-06-2022  IMG_0024;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20220526 - 20220612/IMG_0024.MP4;30.0;30.0;Raven 1;First closest neighbour;Neutral behaviour;5;Certain;POINT;0.0;D:/Ravenproject/ASK/20220526 - 20220612/IMG_0024.MP4;0.0;;
A_02_03/06/22;2023-06-23 13:00:51;26-05-2022 - 12-06-2022  IMG_0024;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20220526 - 20220612/IMG_0024.MP4;30.0;30.0;Raven 1;Other behaviour;Neutral behaviour;;;START;0.0;D:/Ravenproject/ASK/20220526 - 20220612/IMG_0024.MP4;0.0;;
A_02_03/06/22;2023-06-23 13:00:51;26-05-2022 - 12-06-2022  IMG_0024;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20220526 - 20220612/IMG_0024.MP4;30.0;30.0;Raven 1;Second closest neighbour;Neutral behaviour;6;Certain;POINT;0.0;D:/Ravenproject/ASK/20220526 - 20220612/IMG_0024.MP4;0.0;;
A_02_03/06/22;2023-06-23 13:00:51;26-05-2022 - 12-06-2022  IMG_0024;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20220526 - 20220612/IMG_0024.MP4;30.0;30.0;Raven 1;Other behaviour;Neutral behaviour;;;STOP;29.966;D:/Ravenproject/ASK/20220526 - 20220612/IMG_0024.MP4;;;
A_02_03/06/22;2023-06-23 13:00:51;26-05-2022 - 12-06-2022  IMG_0024;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20220526 - 20220612/IMG_0024.MP4;30.0;30.0;Raven 1;End of Observation;Neutral behaviour;;;START;29.967;D:/Ravenproject/ASK/20220526 - 20220612/IMG_0024.MP4;899.0;;
A_02_03/06/22;2023-06-23 13:00:51;26-05-2022 - 12-06-2022  IMG_0024;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20220526 - 20220612/IMG_0024.MP4;30.0;30.0;Raven 1;First closest neighbour;Neutral behaviour;>10;Certain;POINT;29.967;D:/Ravenproject/ASK/20220526 - 20220612/IMG_0024.MP4;899.0;;
A_02_03/06/22;2023-06-23 13:00:51;26-05-2022 - 12-06-2022  IMG_0024;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20220526 - 20220612/IMG_0024.MP4;30.0;30.0;Raven 1;Group size;Neutral behaviour;5;;POINT;29.967;D:/Ravenproject/ASK/20220526 - 20220612/IMG_0024.MP4;899.0;;
A_02_03/06/22;2023-06-23 13:00:51;26-05-2022 - 12-06-2022  IMG_0024;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20220526 - 20220612/IMG_0024.MP4;30.0;30.0;Raven 1;Second closest neighbour;Neutral behaviour;>10;Certain;POINT;29.967;D:/Ravenproject/ASK/20220526 - 20220612/IMG_0024.MP4;899.0;;
A_02_03/06/22;2023-06-23 13:00:51;26-05-2022 - 12-06-2022  IMG_0024;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20220526 - 20220612/IMG_0024.MP4;30.0;30.0;Raven 1;Social calls;Neutral behaviour;15;;POINT;29.967;D:/Ravenproject/ASK/20220526 - 20220612/IMG_0024.MP4;899.0;;
A_02_03/06/22;2023-06-23 13:00:51;26-05-2022 - 12-06-2022  IMG_0024;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20220526 - 20220612/IMG_0024.MP4;30.0;30.0;Raven 1;End of Observation;Neutral behaviour;;;STOP;29.968;D:/Ravenproject/ASK/20220526 - 20220612/IMG_0024.MP4;;;
A_67_01/03/23;2023-06-29 14:31:02;28-02-2023 - 12-03-2023  IMG_0025;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;30.0;30.0;Raven 1;First closest neighbour;Neutral behaviour;1;Certain;POINT;0.0;D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;0.0;;
A_67_01/03/23;2023-06-29 14:31:02;28-02-2023 - 12-03-2023  IMG_0025;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;30.0;30.0;Raven 1;Peck at food;Feeding behaviour;;;START;0.0;D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;0.0;;
A_67_01/03/23;2023-06-29 14:31:02;28-02-2023 - 12-03-2023  IMG_0025;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;30.0;30.0;Raven 1;Second closest neighbour;Neutral behaviour;8;Certain;POINT;0.0;D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;0.0;;
A_67_01/03/23;2023-06-29 14:31:02;28-02-2023 - 12-03-2023  IMG_0025;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;30.0;30.0;Raven 1;Peck at food;Feeding behaviour;;;STOP;0.799;D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;;;
A_67_01/03/23;2023-06-29 14:31:02;28-02-2023 - 12-03-2023  IMG_0025;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;30.0;30.0;Raven 1;Hold food;Feeding behaviour;;;START;0.8;D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;24.0;;
A_67_01/03/23;2023-06-29 14:31:02;28-02-2023 - 12-03-2023  IMG_0025;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;30.0;30.0;Raven 1;Co-feeding;Neutral behaviour;;;POINT;1.067;D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;32.0;;
A_67_01/03/23;2023-06-29 14:31:02;28-02-2023 - 12-03-2023  IMG_0025;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;30.0;30.0;Raven 1;Hold food;Feeding behaviour;;;STOP;1.466;D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;;;
A_67_01/03/23;2023-06-29 14:31:02;28-02-2023 - 12-03-2023  IMG_0025;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;30.0;30.0;Raven 1;Consume food;Feeding behaviour;;;START;1.467;D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;44.0;;
A_67_01/03/23;2023-06-29 14:31:02;28-02-2023 - 12-03-2023  IMG_0025;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;30.0;30.0;Raven 1;Consume food;Feeding behaviour;;;STOP;3.632;D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;;;
A_67_01/03/23;2023-06-29 14:31:02;28-02-2023 - 12-03-2023  IMG_0025;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;30.0;30.0;Raven 1;Hold food;Feeding behaviour;;;START;3.633;D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;109.0;;
A_67_01/03/23;2023-06-29 14:31:02;28-02-2023 - 12-03-2023  IMG_0025;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;30.0;30.0;Raven 1;Hold food;Feeding behaviour;;;STOP;4.532;D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;;;
A_67_01/03/23;2023-06-29 14:31:02;28-02-2023 - 12-03-2023  IMG_0025;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;30.0;30.0;Raven 1;Consume food;Feeding behaviour;;;START;4.533;D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;136.0;;
A_67_01/03/23;2023-06-29 14:31:02;28-02-2023 - 12-03-2023  IMG_0025;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;30.0;30.0;Raven 1;Consume food;Feeding behaviour;;;STOP;5.766;D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;;;
A_67_01/03/23;2023-06-29 14:31:02;28-02-2023 - 12-03-2023  IMG_0025;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;30.0;30.0;Raven 1;Inspect;Feeding behaviour;;;START;5.767;D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;173.0;;
A_67_01/03/23;2023-06-29 14:31:02;28-02-2023 - 12-03-2023  IMG_0025;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;30.0;30.0;Raven 1;Inspect;Feeding behaviour;;;STOP;6.532;D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;;;
A_67_01/03/23;2023-06-29 14:31:02;28-02-2023 - 12-03-2023  IMG_0025;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;30.0;30.0;Raven 1;Other behaviour;Neutral behaviour;;;START;6.533;D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;196.0;;
A_67_01/03/23;2023-06-29 14:31:02;28-02-2023 - 12-03-2023  IMG_0025;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;30.0;30.0;Raven 1;Other behaviour;Neutral behaviour;;;STOP;7.499;D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;;;
A_67_01/03/23;2023-06-29 14:31:02;28-02-2023 - 12-03-2023  IMG_0025;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;30.0;30.0;Raven 1;Peck at food;Feeding behaviour;;;START;7.5;D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;225.0;;
A_67_01/03/23;2023-06-29 14:31:02;28-02-2023 - 12-03-2023  IMG_0025;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;30.0;30.0;Raven 1;Co-feeding;Neutral behaviour;;;POINT;7.733;D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;232.0;;
A_67_01/03/23;2023-06-29 14:31:02;28-02-2023 - 12-03-2023  IMG_0025;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;30.0;30.0;Raven 1;Peck at food;Feeding behaviour;;;STOP;8.399;D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;;;
A_67_01/03/23;2023-06-29 14:31:02;28-02-2023 - 12-03-2023  IMG_0025;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;30.0;30.0;Raven 1;Other behaviour;Neutral behaviour;;;START;8.4;D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;252.0;;
A_67_01/03/23;2023-06-29 14:31:02;28-02-2023 - 12-03-2023  IMG_0025;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;30.0;30.0;Raven 1;Other behaviour;Neutral behaviour;;;STOP;9.166;D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;;;
A_67_01/03/23;2023-06-29 14:31:02;28-02-2023 - 12-03-2023  IMG_0025;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;30.0;30.0;Raven 1;Inspect;Feeding behaviour;;;START;9.167;D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;275.0;;
A_67_01/03/23;2023-06-29 14:31:02;28-02-2023 - 12-03-2023  IMG_0025;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;30.0;30.0;Raven 1;Inspect;Feeding behaviour;;;STOP;9.566;D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;;;
A_67_01/03/23;2023-06-29 14:31:02;28-02-2023 - 12-03-2023  IMG_0025;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;30.0;30.0;Raven 1;Other behaviour;Neutral behaviour;;;START;9.567;D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;287.0;;
A_67_01/03/23;2023-06-29 14:31:02;28-02-2023 - 12-03-2023  IMG_0025;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;30.0;30.0;Raven 1;Other behaviour;Neutral behaviour;;;STOP;10.499;D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;;;
A_67_01/03/23;2023-06-29 14:31:02;28-02-2023 - 12-03-2023  IMG_0025;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;30.0;30.0;Raven 1;Pull at food;Feeding behaviour;;;START;10.5;D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;315.0;;
A_67_01/03/23;2023-06-29 14:31:02;28-02-2023 - 12-03-2023  IMG_0025;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;30.0;30.0;Raven 1;Pull at food;Feeding behaviour;;;STOP;13.599;D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;;;
A_67_01/03/23;2023-06-29 14:31:02;28-02-2023 - 12-03-2023  IMG_0025;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;30.0;30.0;Raven 1;Hold food;Feeding behaviour;;;START;13.6;D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;408.0;;
A_67_01/03/23;2023-06-29 14:31:02;28-02-2023 - 12-03-2023  IMG_0025;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;30.0;30.0;Raven 1;Hold food;Feeding behaviour;;;STOP;14.499;D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;;;
A_67_01/03/23;2023-06-29 14:31:02;28-02-2023 - 12-03-2023  IMG_0025;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;30.0;30.0;Raven 1;Consume food;Feeding behaviour;;;START;14.5;D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;435.0;;
A_67_01/03/23;2023-06-29 14:31:02;28-02-2023 - 12-03-2023  IMG_0025;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;30.0;30.0;Raven 1;Consume food;Feeding behaviour;;;STOP;15.266;D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;;;
A_67_01/03/23;2023-06-29 14:31:02;28-02-2023 - 12-03-2023  IMG_0025;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;30.0;30.0;Raven 1;Other behaviour;Neutral behaviour;;;START;15.267;D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;458.0;;
A_67_01/03/23;2023-06-29 14:31:02;28-02-2023 - 12-03-2023  IMG_0025;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;30.0;30.0;Raven 1;Other behaviour;Neutral behaviour;;;STOP;16.999;D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;;;
A_67_01/03/23;2023-06-29 14:31:02;28-02-2023 - 12-03-2023  IMG_0025;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;30.0;30.0;Raven 1;Pull at food;Feeding behaviour;;;START;17.0;D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;510.0;;
A_67_01/03/23;2023-06-29 14:31:02;28-02-2023 - 12-03-2023  IMG_0025;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;30.0;30.0;Raven 1;Pull at food;Feeding behaviour;;;STOP;18.899;D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;;;
A_67_01/03/23;2023-06-29 14:31:02;28-02-2023 - 12-03-2023  IMG_0025;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;30.0;30.0;Raven 1;Other behaviour;Neutral behaviour;;;START;18.9;D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;567.0;;
A_67_01/03/23;2023-06-29 14:31:02;28-02-2023 - 12-03-2023  IMG_0025;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;30.0;30.0;Raven 1;Other behaviour;Neutral behaviour;;;STOP;19.299;D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;;;
A_67_01/03/23;2023-06-29 14:31:02;28-02-2023 - 12-03-2023  IMG_0025;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;30.0;30.0;Raven 1;Pull at food;Feeding behaviour;;;START;19.3;D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;579.0;;
A_67_01/03/23;2023-06-29 14:31:02;28-02-2023 - 12-03-2023  IMG_0025;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;30.0;30.0;Raven 1;Co-feeding;Neutral behaviour;;;POINT;19.833;D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;595.0;;
A_67_01/03/23;2023-06-29 14:31:02;28-02-2023 - 12-03-2023  IMG_0025;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;30.0;30.0;Raven 1;Pull at food;Feeding behaviour;;;STOP;21.066;D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;;;
A_67_01/03/23;2023-06-29 14:31:02;28-02-2023 - 12-03-2023  IMG_0025;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;30.0;30.0;Raven 1;Other behaviour;Neutral behaviour;;;START;21.067;D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;632.0;;
A_67_01/03/23;2023-06-29 14:31:02;28-02-2023 - 12-03-2023  IMG_0025;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;30.0;30.0;Raven 1;Other behaviour;Neutral behaviour;;;STOP;21.632;D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;;;
A_67_01/03/23;2023-06-29 14:31:02;28-02-2023 - 12-03-2023  IMG_0025;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;30.0;30.0;Raven 1;Pull at food;Feeding behaviour;;;START;21.633;D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;649.0;;
A_67_01/03/23;2023-06-29 14:31:02;28-02-2023 - 12-03-2023  IMG_0025;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;30.0;30.0;Raven 1;Co-feeding;Neutral behaviour;;;POINT;22.8;D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;684.0;;
A_67_01/03/23;2023-06-29 14:31:02;28-02-2023 - 12-03-2023  IMG_0025;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;30.0;30.0;Raven 1;Pull at food;Feeding behaviour;;;STOP;23.499;D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;;;
A_67_01/03/23;2023-06-29 14:31:02;28-02-2023 - 12-03-2023  IMG_0025;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;30.0;30.0;Raven 1;Inspect;Feeding behaviour;;;START;23.5;D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;705.0;;
A_67_01/03/23;2023-06-29 14:31:02;28-02-2023 - 12-03-2023  IMG_0025;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;30.0;30.0;Raven 1;Inspect;Feeding behaviour;;;STOP;23.966;D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;;;
A_67_01/03/23;2023-06-29 14:31:02;28-02-2023 - 12-03-2023  IMG_0025;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;30.0;30.0;Raven 1;Peck at food;Feeding behaviour;;;START;23.967;D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;719.0;;
A_67_01/03/23;2023-06-29 14:31:02;28-02-2023 - 12-03-2023  IMG_0025;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;30.0;30.0;Raven 1;Peck at food;Feeding behaviour;;;STOP;25.199;D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;;;
A_67_01/03/23;2023-06-29 14:31:02;28-02-2023 - 12-03-2023  IMG_0025;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;30.0;30.0;Raven 1;Consume food;Feeding behaviour;;;START;25.2;D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;756.0;;
A_67_01/03/23;2023-06-29 14:31:02;28-02-2023 - 12-03-2023  IMG_0025;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;30.0;30.0;Raven 1;Consume food;Feeding behaviour;;;STOP;26.166;D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;;;
A_67_01/03/23;2023-06-29 14:31:02;28-02-2023 - 12-03-2023  IMG_0025;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;30.0;30.0;Raven 1;Other behaviour;Neutral behaviour;;;START;26.167;D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;785.0;;
A_67_01/03/23;2023-06-29 14:31:02;28-02-2023 - 12-03-2023  IMG_0025;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;30.0;30.0;Raven 1;Other behaviour;Neutral behaviour;;;STOP;27.032;D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;;;
A_67_01/03/23;2023-06-29 14:31:02;28-02-2023 - 12-03-2023  IMG_0025;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;30.0;30.0;Raven 1;Pull at food;Feeding behaviour;;;START;27.033;D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;811.0;;
A_67_01/03/23;2023-06-29 14:31:02;28-02-2023 - 12-03-2023  IMG_0025;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;30.0;30.0;Raven 1;Pull at food;Feeding behaviour;;;STOP;28.032;D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;;;
A_67_01/03/23;2023-06-29 14:31:02;28-02-2023 - 12-03-2023  IMG_0025;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;30.0;30.0;Raven 1;Other behaviour;Neutral behaviour;;;START;28.033;D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;841.0;;
A_67_01/03/23;2023-06-29 14:31:02;28-02-2023 - 12-03-2023  IMG_0025;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;30.0;30.0;Raven 1;Other behaviour;Neutral behaviour;;;STOP;29.166;D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;;;
A_67_01/03/23;2023-06-29 14:31:02;28-02-2023 - 12-03-2023  IMG_0025;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;30.0;30.0;Raven 1;Pull at food;Feeding behaviour;;;START;29.167;D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;875.0;;
A_67_01/03/23;2023-06-29 14:31:02;28-02-2023 - 12-03-2023  IMG_0025;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;30.0;30.0;Raven 1;Co-feeding;Neutral behaviour;;;POINT;29.333;D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;880.0;;
A_67_01/03/23;2023-06-29 14:31:02;28-02-2023 - 12-03-2023  IMG_0025;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;30.0;30.0;Raven 1;Pull at food;Feeding behaviour;;;STOP;29.966;D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;;;
A_67_01/03/23;2023-06-29 14:31:02;28-02-2023 - 12-03-2023  IMG_0025;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;30.0;30.0;Raven 1;End of Observation;Neutral behaviour;;;START;29.967;D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;899.0;;
A_67_01/03/23;2023-06-29 14:31:02;28-02-2023 - 12-03-2023  IMG_0025;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;30.0;30.0;Raven 1;First closest neighbour;Neutral behaviour;1;Certain;POINT;29.967;D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;899.0;;
A_67_01/03/23;2023-06-29 14:31:02;28-02-2023 - 12-03-2023  IMG_0025;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;30.0;30.0;Raven 1;Group size;Neutral behaviour;3;;POINT;29.967;D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;899.0;;
A_67_01/03/23;2023-06-29 14:31:02;28-02-2023 - 12-03-2023  IMG_0025;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;30.0;30.0;Raven 1;Second closest neighbour;Neutral behaviour;>10;Uncertain;POINT;29.967;D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;899.0;;
A_67_01/03/23;2023-06-29 14:31:02;28-02-2023 - 12-03-2023  IMG_0025;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;30.0;30.0;Raven 1;Social calls;Neutral behaviour;3;;POINT;29.967;D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;899.0;;"High: 0
Low: 3"
A_67_01/03/23;2023-06-29 14:31:02;28-02-2023 - 12-03-2023  IMG_0025;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;30.0;30.0;Raven 1;End of Observation;Neutral behaviour;;;STOP;29.968;D:/Ravenproject/ASK/20230228-20230312/IMG_0025.MP4;;;
A_63_01/03/23;2023-06-29 11:04:53;28-02-2023 - 12-03-2023  IMG_0018;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0018.MP4;30.0;30.0;Raven 1;First closest neighbour;Neutral behaviour;1;Certain;POINT;0.0;D:/Ravenproject/ASK/20230228-20230312/IMG_0018.MP4;0.0;;
A_63_01/03/23;2023-06-29 11:04:53;28-02-2023 - 12-03-2023  IMG_0018;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0018.MP4;30.0;30.0;Raven 1;Peck at food;Feeding behaviour;;;START;0.0;D:/Ravenproject/ASK/20230228-20230312/IMG_0018.MP4;0.0;;
A_63_01/03/23;2023-06-29 11:04:53;28-02-2023 - 12-03-2023  IMG_0018;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0018.MP4;30.0;30.0;Raven 1;Second closest neighbour;Neutral behaviour;3;Certain;POINT;0.0;D:/Ravenproject/ASK/20230228-20230312/IMG_0018.MP4;0.0;;
A_63_01/03/23;2023-06-29 11:04:53;28-02-2023 - 12-03-2023  IMG_0018;29.968;Media file(s);player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0018.MP4;30.0;30.0;Raven 1;Peck at food;Feeding behaviour;;;STOP;1.066;D:/Ravenproject/ASK/20230228-20230312/IMG_0018.MP4;;;
